PIN Code,District,Division / Sub-Division,Post Office / Area,Company Name,CIN / LLPIN,Address,Zauba URL
700036,Kolkata,Kolkata North,Baranagar S.O,ASTBHUJA MARKETING PRIVATE LIMITED,U74999WB2012PTC176582,"74/A, PRAMKRISHNA SAHA LANE   , KOLKATA, West Bengal, India - 700036  KOLKATA West Bengal 700036 India",https://www.zaubacorp.com/ASTBHUJA-MARKETING-PRIVATE-LIMITED-U74999WB2012PTC176582
700036,Kolkata,Kolkata North,Baranagar S.O,GAJRUP MARKETING PRIVATE LIMITED,U74999WB2012PTC176596,"74/A, PRAMKRISHNA SAHA LANE KOLKATA Kolkata WB 700036 IN  Kolkata West Bengal 700036",https://www.zaubacorp.com/GAJRUP-MARKETING-PRIVATE-LIMITED-U74999WB2012PTC176596
700105,North 24 Parganas,Kolkata East,Nowbhanga B.O,SOURAJ TRADE AND TECHNOLOGY PRIVATE LIMITED,U74999WB2012PTC176641,"PREMISE NO-9 DHAPA ROAD NORTH TANGRA   , KOLKATA, West Bengal, India - 700105  KOLKATA West Bengal 700105 India",https://www.zaubacorp.com/SOURAJ-TRADE-AND-TECHNOLOGY-PRIVATE-LIMITED-U74999WB2012PTC176641
700090,Kolkata,Kolkata North,Netaji Colony S.O,RIA JEWELLERS PRIVATE LIMITED,U74999WB2012PTC176669,"26/A/39, MONDAL PARA LANE NEAR RANGKAL, MUNDAL PARA   , KOLKATA, West Bengal, India - 700090  KOLKATA West Bengal 700090 India",https://www.zaubacorp.com/RIA-JEWELLERS-PRIVATE-LIMITED-U74999WB2012PTC176669
700104,South 24 Parganas,South Presidency,Amgachi B.O,REGIUS VINCOM PRIVATE LIMITED,U74999WB2012PTC176828,"KRISHNARAMPUR P.O.-AMGACHIA,PAILAN NEAR RADHA KRISHNA TEMPLE   , KOLKATA, West Bengal, India - 700104  KOLKATA West Bengal 700104 India",https://www.zaubacorp.com/REGIUS-VINCOM-PRIVATE-LIMITED-U74999WB2012PTC176828
700120,North 24 Parganas,North Presidency,Barrackpore Bazar S.O,BARBRIK TREXIM PRIVATE LIMITED,U74999WB2012PTC176945,NOAPARA BESIDE BALAK BALIKA SCHOOL KOLKATA Kolkata WB 700150 IN  Kolkata West Bengal 700150,https://www.zaubacorp.com/BARBRIK-TREXIM-PRIVATE-LIMITED-U74999WB2012PTC176945
700107,Kolkata,Calcutta South,E.K.T S.O,TITAGARH AGRICO PRIVATE LIMITED,U74999WB2012PTC177154,"756, ANANDPUR, EM BYPASS   , KOLKATA, West Bengal, India - 700107  KOLKATA West Bengal 700107 India",https://www.zaubacorp.com/TITAGARH-AGRICO-PRIVATE-LIMITED-U74999WB2012PTC177154
700013,Kolkata,Kolkata Central,Dharmatala S.O,WATERLINK TRACON PRIVATE LIMITED,U74999WB2012PTC177334,"71, METCALF STREET, 2ND FLOOR, KOLKATA WB 700013 IN  KOLKATA West Bengal 700013",https://www.zaubacorp.com/WATERLINK-TRACON-PRIVATE-LIMITED-U74999WB2012PTC177334
700013,Kolkata,Kolkata Central,Dharmatala S.O,MANGALKRIPA VANIJYA PRIVATE LIMITED,U74999WB2012PTC177372,"71, METCALF STREET, 2ND FLOOR, KOLKATA WB 700013 IN  KOLKATA West Bengal 700013",https://www.zaubacorp.com/MANGALKRIPA-VANIJYA-PRIVATE-LIMITED-U74999WB2012PTC177372
700013,Kolkata,Kolkata Central,Dharmatala S.O,NAVYUKTA AGENCIES PRIVATE LIMITED,U74999WB2012PTC177399,"71, METCALF STREET, 2ND FLOOR, KOLKATA WB 700013 IN  KOLKATA West Bengal 700013",https://www.zaubacorp.com/NAVYUKTA-AGENCIES-PRIVATE-LIMITED-U74999WB2012PTC177399
700013,Kolkata,Kolkata Central,Dharmatala S.O,NAVYUKTA SUPPLIERS PRIVATE LIMITED,U74999WB2012PTC177410,"71, METCALF STREET, 2ND FLOOR, KOLKATA WB 700013 IN  KOLKATA West Bengal 700013",https://www.zaubacorp.com/NAVYUKTA-SUPPLIERS-PRIVATE-LIMITED-U74999WB2012PTC177410
700030,Kolkata,Kolkata North,Ghugudanga S.O,SKYWARE CABLE NETWORK PRIVATE LIMITED,U74999WB2012PTC177413,"3/82, SETH BAGAN ROAD DUM DUM   , KOLKATA, West Bengal, India - 700030  KOLKATA West Bengal 700030 India",https://www.zaubacorp.com/SKYWARE-CABLE-NETWORK-PRIVATE-LIMITED-U74999WB2012PTC177413
700136,North 24 Parganas,Barasat,Narayanpur B.O,ARYAVARAT DISTRIBUTORS PRIVATE LIMITED,U74999WB2012PTC177442,"259/3, RAJARHAT MAIN ROAD ATGHORA CHECK POST KOLKATA Kolkata WB 700136 IN  Kolkata West Bengal 700136",https://www.zaubacorp.com/ARYAVARAT-DISTRIBUTORS-PRIVATE-LIMITED-U74999WB2012PTC177442
700001,Kolkata,Kolkata Central,Council House Street S.O,ORPIMENT AGENCIES PRIVATE LIMITED,U74999WB2012PTC177538,"7A, BENTICK STREET, KOLKATA WB 700001 IN  Kolkata West Bengal 700001",https://www.zaubacorp.com/ORPIMENT-AGENCIES-PRIVATE-LIMITED-U74999WB2012PTC177538
700074,Kolkata,Kolkata North,Dumdum Road S.O,ADDICENT TECHNOLOGIES PRIVATE LIMITED,U74999WB2012PTC177645,"130/9 , DUMDUM ROAD   , KOLKATA, West Bengal, India - 700074  KOLKATA West Bengal 700074 India",https://www.zaubacorp.com/ADDICENT-TECHNOLOGIES-PRIVATE-LIMITED-U74999WB2012PTC177645
700013,Kolkata,Kolkata Central,Dharmatala S.O,REGIUS COMMOTRADE PRIVATE LIMITED,U74999WB2012PTC177647,"71, METCALF STREET, 2ND FLOOR, KOLKATA WB 700013 IN  KOLKATA West Bengal 700013",https://www.zaubacorp.com/REGIUS-COMMOTRADE-PRIVATE-LIMITED-U74999WB2012PTC177647
700013,Kolkata,Kolkata Central,Dharmatala S.O,KAMALKANT TREXIM PRIVATE LIMITED,U74999WB2012PTC177667,"71, METCALF STREET, 2ND FLOOR, KOLKATA WB 700013 IN  KOLKATA West Bengal 700013",https://www.zaubacorp.com/KAMALKANT-TREXIM-PRIVATE-LIMITED-U74999WB2012PTC177667
700013,Kolkata,Kolkata Central,Dharmatala S.O,REGIUS COMMERCIAL PRIVATE LIMITED,U74999WB2012PTC177744,"71, METCALF STREET, 2ND FLOOR, KOLKATA WB 700013 IN  KOLKATA West Bengal 700013",https://www.zaubacorp.com/REGIUS-COMMERCIAL-PRIVATE-LIMITED-U74999WB2012PTC177744
700013,Kolkata,Kolkata Central,Dharmatala S.O,SIDHSILVER SALES PRIVATE LIMITED,U74999WB2012PTC177780,"71, METCALF STREET, 2ND FLOOR, KOLKATA WB 700013 IN  KOLKATA West Bengal 700013",https://www.zaubacorp.com/SIDHSILVER-SALES-PRIVATE-LIMITED-U74999WB2012PTC177780
700063,Kolkata,Calcutta South,Kalagachia S.O (Kolkata),ANGARIKA SUPPLIERS PRIVATE LIMITED,U74999WB2012PTC177938,"112,JAIGIRGHAT ROAD, THAKURPUKUR NEAR-KAILASHPAL VIDYALAY/DARGAHA CLUB   , KOLKATA, West Bengal, India - 700063  KOLKATA West Bengal 700063 India",https://www.zaubacorp.com/ANGARIKA-SUPPLIERS-PRIVATE-LIMITED-U74999WB2012PTC177938
700063,Kolkata,Calcutta South,Kalagachia S.O (Kolkata),LOOKLINE COMMODEAL PRIVATE LIMITED,U74999WB2012PTC177970,"112,JAIGIRGHAT ROAD, THAKURPUKUR NEAR-KAILASHPAL VIDYALAY/DARGAHA CLUB   , KOLKATA, West Bengal, India - 700063  KOLKATA West Bengal 700063 India",https://www.zaubacorp.com/LOOKLINE-COMMODEAL-PRIVATE-LIMITED-U74999WB2012PTC177970
700063,Kolkata,Calcutta South,Kalagachia S.O (Kolkata),SASMAL VINCOM PRIVATE LIMITED,U74999WB2012PTC177976,"112,JAIGIRGHAT ROAD, THAKURPUKUR NEAR-KAILASHPAL VIDYALAY/DARGAHA CLUB   , KOLKATA, West Bengal, India - 700063  KOLKATA West Bengal 700063 India",https://www.zaubacorp.com/SASMAL-VINCOM-PRIVATE-LIMITED-U74999WB2012PTC177976
700069,Kolkata,Kolkata Central,Esplanade S.O,LEOLINE DEVELOPERS PRIVATE LIMITED,U74999WB2012PTC177999,"UNIT NO 1, 11 CROOKED LANE KOLKATA 700069   , KOLKATA, West Bengal, India - 700069  KOLKATA West Bengal 700069 India",https://www.zaubacorp.com/LEOLINE-DEVELOPERS-PRIVATE-LIMITED-U74999WB2012PTC177999
700012,Kolkata,Kolkata Central,Bowbazar S.O (Kolkata),SHIVRATRI TREXIM PRIVATE LIMITED,U74999WB2012PTC178116,"33, C.R. AVENUE KOLKATA WB 700012 IN  Kolkata West Bengal 700012",https://www.zaubacorp.com/SHIVRATRI-TREXIM-PRIVATE-LIMITED-U74999WB2012PTC178116
700073,Kolkata,Kolkata Central,Chittaranjan Avenue S.O (Kolkata),VOMIT MARKETING PRIVATE LIMITED,U74999WB2012PTC178151,"24/A RABINDRA SARANI,   , KOLKATA, West Bengal, India - 700073  KOLKATA West Bengal 700073 India",https://www.zaubacorp.com/VOMIT-MARKETING-PRIVATE-LIMITED-U74999WB2012PTC178151
700156,North 24 Parganas,Kolkata East,New Town S.O,PARYAPT TRADELINK PRIVATE LIMITED,U74999WB2012PTC178155,"OMNI TULSI, JOTBHIM, P.S. KOLKATA LEATHER COMPLEX RAJARHAT Parganas South   , Kolkata, West Bengal, India - 700156  Kolkata West Bengal 700156 India",https://www.zaubacorp.com/PARYAPT-TRADELINK-PRIVATE-LIMITED-U74999WB2012PTC178155
700156,North 24 Parganas,Kolkata East,New Town S.O,PRATIKSHYA TRADELINK PRIVATE LIMITED,U74999WB2012PTC178169,"OMNI TULSI, JOTBHIM, P.S. KOLKATA LEATHER COMPLEX RAJARHAT Parganas South   , KOLKATA, West Bengal, India - 700156  KOLKATA West Bengal 700156 India",https://www.zaubacorp.com/PRATIKSHYA-TRADELINK-PRIVATE-LIMITED-U74999WB2012PTC178169
700156,North 24 Parganas,Kolkata East,New Town S.O,PUJYA MARKETING PRIVATE LIMITED,U74999WB2012PTC178174,"OMNI TULSI, JOTBHIM, P.S. KOLKATA LEATHER COMPLEX RAJARHAT Parganas South   , KOLKATA, West Bengal, India - 700156  KOLKATA West Bengal 700156 India",https://www.zaubacorp.com/PUJYA-MARKETING-PRIVATE-LIMITED-U74999WB2012PTC178174
700156,North 24 Parganas,Kolkata East,New Town S.O,PUJYA TRADING PRIVATE LIMITED,U74999WB2012PTC178180,"OMNI TULSI, JOTBHIM, P.S. KOLKATA LEATHER COMPLEX RAJARHAT Parganas South   , KOLKATA, West Bengal, India - 700156  KOLKATA West Bengal 700156 India",https://www.zaubacorp.com/PUJYA-TRADING-PRIVATE-LIMITED-U74999WB2012PTC178180
700012,Kolkata,Kolkata Central,Bowbazar S.O (Kolkata),KULAGA SALES PRIVATE LIMITED,U74999WB2012PTC178182,"33, C.R. AVENUE, KOLKATA WB 700012 IN  KOLKATA West Bengal 700012",https://www.zaubacorp.com/KULAGA-SALES-PRIVATE-LIMITED-U74999WB2012PTC178182
700156,North 24 Parganas,Kolkata East,New Town S.O,CHANDRACHUR MARKETING PRIVATE LIMITED,U74999WB2012PTC178197,"OMNI TULSI, JOTBHIM, P.S. KOLKATA LEATHER COMPLEX RAJARHAT Parganas South KOLKATA Parganas South WB 700156 IN  Parganas South West Bengal 700156",https://www.zaubacorp.com/CHANDRACHUR-MARKETING-PRIVATE-LIMITED-U74999WB2012PTC178197
700090,Kolkata,Kolkata North,Netaji Colony S.O,KUMARABRAHMACHARINE VINIMAY PRIVATE LIMITED,U74999WB2012PTC178254,"Keya Tolla   , kolkata, West Bengal, India - 700090  kolkata West Bengal 700090 India",https://www.zaubacorp.com/KUMARABRAHMACHARINE-VINIMAY-PRIVATE-LIMITED-U74999WB2012PTC178254
700012,Kolkata,Kolkata Central,Bowbazar S.O (Kolkata),RINAM DISTRIBUTORS PRIVATE LIMITED,U74999WB2012PTC178349,"27A, WESTON STREET KOLKATA WB 700012 IN  KOLKATA West Bengal 700012",https://www.zaubacorp.com/RINAM-DISTRIBUTORS-PRIVATE-LIMITED-U74999WB2012PTC178349
700010,Kolkata,Kolkata East,Beleghata H.O,PRAKASH LITES INDUSTRIES PRIVATE LIMITED,U74999WB2012PTC178352,"89B, SUREN SARKAR ROAD   , KOLKATA, West Bengal, India - 700010  KOLKATA West Bengal 700010 India",https://www.zaubacorp.com/PRAKASH-LITES-INDUSTRIES-PRIVATE-LIMITED-U74999WB2012PTC178352
700036,Kolkata,Kolkata North,Baranagar S.O,KULAGA VYAPAAR PRIVATE LIMITED,U74999WB2012PTC178367,"30A, MAHARASHI DEBENDRA ROAD 4TH FLOOR   , KOLKATA, West Bengal, India - 700007  KOLKATA West Bengal 700036 India",https://www.zaubacorp.com/KULAGA-VYAPAAR-PRIVATE-LIMITED-U74999WB2012PTC178367
700036,Kolkata,Kolkata North,Baranagar S.O,WALTAZ COMMOSALE PRIVATE LIMITED,U74999WB2012PTC178373,"30A, MAHARASHI DEBENDRA ROAD 4TH FLOOR   , KOLKATA, West Bengal, India - 700007  KOLKATA West Bengal 700036 India",https://www.zaubacorp.com/WALTAZ-COMMOSALE-PRIVATE-LIMITED-U74999WB2012PTC178373
700054,Kolkata,Kolkata East,Bengal Chemical S.O,ASTABHUJA ADVISORY PRIVATE LIMITED,U74999WB2012PTC178559,"154 Maniktalla Main Road   , Kolkata, West Bengal, India - 700054  Kolkata West Bengal 700054 India",https://www.zaubacorp.com/ASTABHUJA-ADVISORY-PRIVATE-LIMITED-U74999WB2012PTC178559
700001,Kolkata,Kolkata Central,Council House Street S.O,ARYAVARAT TRADELINK PRIVATE LIMITED,U74999WB2012PTC178578,"27, BRABOURNE ROAD KOLKATA - 700001 KOLKATA Kolkata WB 700001 IN  Kolkata West Bengal 700001",https://www.zaubacorp.com/ARYAVARAT-TRADELINK-PRIVATE-LIMITED-U74999WB2012PTC178578
700028,Kolkata,Kolkata North,Dumdum S.O,AMRITRASHI INFRACON PRIVATE LIMITED,U74999WB2012PTC178582,"59 DAKSHINPARA ROAD   , KOLKATA, West Bengal, India - 700028  KOLKATA West Bengal 700028 India",https://www.zaubacorp.com/AMRITRASHI-INFRACON-PRIVATE-LIMITED-U74999WB2012PTC178582
700036,Kolkata,Kolkata North,Baranagar S.O,MANGALKRIPA COMMODITIES PRIVATE LIMITED,U74999WB2012PTC178631,"104, P. K. SAHA LANE ROOM NO-1   , KOLKATA, West Bengal, India - 700036  KOLKATA West Bengal 700036 India",https://www.zaubacorp.com/MANGALKRIPA-COMMODITIES-PRIVATE-LIMITED-U74999WB2012PTC178631
700054,Kolkata,Kolkata East,Bengal Chemical S.O,JAGGATTARINI CONSULTANCY PRIVATE LIMITED,U74999WB2012PTC178644,"154 Maniktalla Main Road   , Kolkata, West Bengal, India - 700054  Kolkata West Bengal 700054 India",https://www.zaubacorp.com/JAGGATTARINI-CONSULTANCY-PRIVATE-LIMITED-U74999WB2012PTC178644
700144,South 24 Parganas,South Presidency,Baruipur H.O,PEARLTREE TRADELINK PRIVATE LIMITED,U74999WB2012PTC179157,"C/O-SHYAMAL DAS, 290 PURANDARPUR DAKSHIN PARA, KALYANPUR, BARUIPUR , SOUTH 24 PARGANAS   , KOLKATA, West Bengal, India - 700144  KOLKATA West Bengal 700144 India",https://www.zaubacorp.com/PEARLTREE-TRADELINK-PRIVATE-LIMITED-U74999WB2012PTC179157
700012,Kolkata,Kolkata Central,Bowbazar S.O (Kolkata),MUSCOVITE GOODS PRIVATE LIMITED,U74999WB2012PTC179209,94 PHEARS LANE KOLKATA Kolkata WB 700012 IN  Kolkata West Bengal 700012,https://www.zaubacorp.com/MUSCOVITE-GOODS-PRIVATE-LIMITED-U74999WB2012PTC179209
700088,Kolkata,Calcutta South,Brace Bridge S.O,NIGHTBIRD COMMOSALES PRIVATE LIMITED,U74999WB2012PTC179436,"5, C.R. AVENUE, KOLKATA   , KOLKATA, West Bengal, India - 700072  KOLKATA West Bengal 700088 India",https://www.zaubacorp.com/NIGHTBIRD-COMMOSALES-PRIVATE-LIMITED-U74999WB2012PTC179436
700103,South 24 Parganas,South Presidency,Bonhooghly B.O,DEPONE AGENCIES PRIVATE LIMITED,U74999WB2012PTC179646,"Jahangir Mondal, Uttar Kumrakhali P.O Narendrapur, P.S Sonarpur ,South 24 Parganas  , Kolkata, West Bengal, India - 700103  Kolkata West Bengal 700103 India",https://www.zaubacorp.com/DEPONE-AGENCIES-PRIVATE-LIMITED-U74999WB2012PTC179646
741101,Nadia,Nadia North,Aminbazar S.O,FRIEND'S SMART CARD (INDIA) PRIVATE LIMITED,U74999WB2012PTC179806,"CHOWDHURY PARA, BISWAS PARA LANE P.O.- KRISHNANAGAR, DIST.- NADIA   , KRISHNANAGAR, West Bengal, India - 741101  KRISHNANAGAR West Bengal 741101 India",https://www.zaubacorp.com/FRIEND-S-SMART-CARD-INDIA-PRIVATE-LIMITED-U74999WB2012PTC179806
700006,Kolkata,Kolkata North,Beadon Street S.O,PALANHAR MERCHANTS PRIVATE LIMITED,U74999WB2012PTC179814,"60, PATHURIA GHAT STREET KOLKATA WB 700006 IN  Kolkata West Bengal 700006",https://www.zaubacorp.com/PALANHAR-MERCHANTS-PRIVATE-LIMITED-U74999WB2012PTC179814
700099,Kolkata,Calcutta South,Kalikapur S.O,KRIFOUR INDUSTRIES PRIVATE LIMITED,U74999WB2012PTC179878,"1/31, Netai Nagar, 1st Floor,   , Kolkata, West Bengal, India - 700099  Kolkata West Bengal 700099 India",https://www.zaubacorp.com/KRIFOUR-INDUSTRIES-PRIVATE-LIMITED-U74999WB2012PTC179878
700039,South 24 Parganas,Kolkata East,Bediadanga S.O,ENDIVE VANIJYA PRIVATE LIMITED,U74999WB2012PTC179888,"1806, Laskarhat   , Kolkata, West Bengal, India - 700039  Kolkata West Bengal 700039 India",https://www.zaubacorp.com/ENDIVE-VANIJYA-PRIVATE-LIMITED-U74999WB2012PTC179888
700012,Kolkata,Kolkata Central,Bowbazar S.O (Kolkata),MANGALKRIPA DEALERS PRIVATE LIMITED,U74999WB2012PTC179935,31/1 CHATTAWALA GALI KOLKATA WB 700012 IN  KOLKATA West Bengal 700012,https://www.zaubacorp.com/MANGALKRIPA-DEALERS-PRIVATE-LIMITED-U74999WB2012PTC179935
700057,North 24 Parganas,North Presidency,Ariadaha S.O,TELTROY BARTER PRIVATE LIMITED,U74999WB2012PTC179973,"10/3/A NIMCHAND KARAR STREET, GROUND FLOOR   , KOLKATA, West Bengal, India - 700057  KOLKATA West Bengal 700057 India",https://www.zaubacorp.com/TELTROY-BARTER-PRIVATE-LIMITED-U74999WB2012PTC179973
700030,Kolkata,Kolkata North,Ghugudanga S.O,NERINE TRADELINK PRIVATE LIMITED,U74999WB2012PTC180152,"105/B, PURBA SINTHEE LANE, NEAR CHOTOKALIBARI   , KOLKATA, West Bengal, India - 700030  KOLKATA West Bengal 700030 India",https://www.zaubacorp.com/NERINE-TRADELINK-PRIVATE-LIMITED-U74999WB2012PTC180152
743123,North 24 Parganas,North Presidency,Bhatpara S.O,NERINE TIE UP PRIVATE LIMITED,U74999WB2012PTC180154,"47 F F ROAD P.O. KANKINARA   , KOLKATA, West Bengal, India - 743126  KOLKATA West Bengal 743126 India",https://www.zaubacorp.com/NERINE-TIE-UP-PRIVATE-LIMITED-U74999WB2012PTC180154
700124,North 24 Parganas,Barasat,Barasat Bazar S.O,NAVAJYOTI ANIMAL HUSBANDRY AND FISHERIES DIVISION PRIVATE LIMITED,U74999WB2012PTC180204,"KAIBARTA PARA, P.O. AND P.S.-BARASAT, DISTRICT- 24 PARGANAS (NORTH)   , KOLKATA, West Bengal, India - 700124  KOLKATA West Bengal 700124 India",https://www.zaubacorp.com/NAVAJYOTI-ANIMAL-HUSBANDRY-AND-FISHERIES-DIVISION-PRIVATE-LIMITED-U74999WB2012PTC180204
700129,North 24 Parganas,Barasat,East Udayrajpur B.O,GLOBESYN INFRASTRUCTURE PRIVATE LIMITED,U74999WB2012PTC180263,"SOMA FANCY MARKET, 1ST FLOOR 1, DEBIGARH, P. O.- MADHYAMGRAM   , KOLKATA, West Bengal, India - 700129  KOLKATA West Bengal 700129 India",https://www.zaubacorp.com/GLOBESYN-INFRASTRUCTURE-PRIVATE-LIMITED-U74999WB2012PTC180263
741313,Nadia,Nadia North,Bamunpukur B.O,MAYAPUR CRAFTS PRIVATE LIMITED,U74999WB2012PTC180290,"C/O-RADHA RAMAN BUILDING, MOLLAPARA,TARANPUR RASAMRITA KUNJ,   , SRI MAYAPUR, West Bengal, India - 741313  SRI MAYAPUR West Bengal 741313 India",https://www.zaubacorp.com/MAYAPUR-CRAFTS-PRIVATE-LIMITED-U74999WB2012PTC180290
743262,North 24 Parganas,Barasat,Bairampur B.O,INSTA CONCRETEX PRIVATE LIMITED,U74999WB2012PTC180292,"PUSPANJALI, 45/28 JESSORE ROAD VILL P.O HATTHUBA, PS HABRA, WARD 22   , HABRA, West Bengal, India - 743269  HABRA West Bengal 743269 India",https://www.zaubacorp.com/INSTA-CONCRETEX-PRIVATE-LIMITED-U74999WB2012PTC180292
700004,Kolkata,Kolkata North,R.G.Kar Medical College S.O,SHINE INDIA GEMS AND JEWELLERY PRIVATE LIMITED,U74999WB2012PTC180342,"6A, NAYARATNA LANE   , KOLKATA, West Bengal, India - 700004  KOLKATA West Bengal 700004 India",https://www.zaubacorp.com/SHINE-INDIA-GEMS-AND-JEWELLERY-PRIVATE-LIMITED-U74999WB2012PTC180342
700004,Kolkata,Kolkata North,R.G.Kar Medical College S.O,SHINE INDIA TOURS AND TRAVELS PRIVATE LIMITED,U74999WB2012PTC180346,"6A, NAYARATNA LANE   , KOLKATA, West Bengal, India - 700004  KOLKATA West Bengal 700004 India",https://www.zaubacorp.com/SHINE-INDIA-TOURS-AND-TRAVELS-PRIVATE-LIMITED-U74999WB2012PTC180346
700120,North 24 Parganas,North Presidency,Barrackpore Bazar S.O,MAKINGLIFE MULTITRADE PRIVATE LIMITED,U74999WB2012PTC180380,"146/79, PIPE ROAD, GROUND FLOOR CHIRIAMORE, BARRACKPORE   , KOLKATA, West Bengal, India - 700120  KOLKATA West Bengal 700120 India",https://www.zaubacorp.com/MAKINGLIFE-MULTITRADE-PRIVATE-LIMITED-U74999WB2012PTC180380
700092,Kolkata,Calcutta South,Regent Estate S.O,G N INDIA SALES PRIVATE LIMITED,U74999WB2012PTC180525,"233/A/3 NSC BOSE ROAD ANNAPURANA APPARTMENT   , KOLKATA, West Bengal, India - 700092  KOLKATA West Bengal 700092 India",https://www.zaubacorp.com/G-N-INDIA-SALES-PRIVATE-LIMITED-U74999WB2012PTC180525
700159,North 24 Parganas,Kolkata East,Aswini Nagar S.O,CRTA SECURITY SERVICES PRIVATE LIMITED,U74999WB2012PTC180538,"JAGATPUR NABANIKETAN PO ASWININAGAR PS BAGUIATI   , KOLKATA, West Bengal, India - 700159  KOLKATA West Bengal 700159 India",https://www.zaubacorp.com/CRTA-SECURITY-SERVICES-PRIVATE-LIMITED-U74999WB2012PTC180538
700150,South 24 Parganas,South Presidency,Hadia B.O,MRIDHA WINNING WAY MARKETING PRIVATE LIMITED,U74999WB2012PTC180562,"NATUN PALLY MIDDLE ROAD P.O. - SONARPUR, DISTRICT - SOUTH 24 PAR GONAS  , KOLKATA, West Bengal, India - 700150  KOLKATA West Bengal 700150 India",https://www.zaubacorp.com/MRIDHA-WINNING-WAY-MARKETING-PRIVATE-LIMITED-U74999WB2012PTC180562
743245,North 24 Parganas,Barasat,Baikara B.O,BANGIYA UDYOG PRIVATE LIMITED,U74999WB2012PTC180611,"VILL - SHIMULIAPARA, P.O. - CHANDPARA   , NORTH TWENTY FOUR PARGANAS, West Bengal, India - 743245  NORTH TWENTY FOUR PARGANAS West Bengal 743245 India",https://www.zaubacorp.com/BANGIYA-UDYOG-PRIVATE-LIMITED-U74999WB2012PTC180611
743318,South 24 Parganas,South Presidency,Bahirkunja B.O,GREENFORCE SECURITY SERVICES PRIVATE LIMITED,U74999WB2012PTC180613,"AMTALA LOKNATH MARKET D.H. ROAD, P.O.-KANYANAGAR, 24 PGS SOUTH   , KOLKATA, West Bengal, India - 743398  KOLKATA West Bengal 743398 India",https://www.zaubacorp.com/GREENFORCE-SECURITY-SERVICES-PRIVATE-LIMITED-U74999WB2012PTC180613
700101,North 24 Parganas,Kolkata East,Prafulla Kanan S.O,HI-VALUE SUPER ANTIQUES SOLUTIONS AND SERVICES PRIVATE LIMITED,U74999WB2012PTC180625,"SUMANGAL HEIGHT BLOCK II AND III PREMISES NOAC.137 94A,136,PRAFULLA KANAN (E) KESTOPUR ROAD .G.F-1B&2  , KOLKATA, West Bengal, India - 700101  KOLKATA West Bengal 700101 India",https://www.zaubacorp.com/HI-VALUE-SUPER-ANTIQUES-SOLUTIONS-AND-SERVICES-PRIVATE-LIMITED-U74999WB2012PTC180625
700091,North 24 Parganas,Kolkata East,Bidhan Nagar CK Market S.O,ASSER SOLUTIONS PRIVATE LIMITED,U74999WB2012PTC180728,"BH-24, SECTOR-II, SALTLAKE CITY   , KOLKATA, West Bengal, India - 700091  KOLKATA West Bengal 700091 India",https://www.zaubacorp.com/ASSER-SOLUTIONS-PRIVATE-LIMITED-U74999WB2012PTC180728
700078,Kolkata,Calcutta South,Haltu S.O,SENSENSE SERVICES PRIVATE LIMITED,U74999WB2012PTC180771,"199 PURBACHAL KALITALA   , KOLKATA, West Bengal, India - 700078  KOLKATA West Bengal 700078 India",https://www.zaubacorp.com/SENSENSE-SERVICES-PRIVATE-LIMITED-U74999WB2012PTC180771
700106,North 24 Parganas,Kolkata East,Bidhan Nagar IB Market S.O,DETREK COMMERCIAL PRIVATE LIMITED,U74999WB2012PTC180776,"IC BLOCK FLAT NO 386 SECTOR-3 SALTLAKE   , KOLKATA, West Bengal, India - 700106  KOLKATA West Bengal 700106 India",https://www.zaubacorp.com/DETREK-COMMERCIAL-PRIVATE-LIMITED-U74999WB2012PTC180776
700092,Kolkata,Calcutta South,Regent Estate S.O,KENAZGLOBAL MERCANTILE PRIVATE LIMITED,U74999WB2012PTC180827,"A/29, RAMKRISHNA UPANIBESH, LP- 49/10/1/1. JADAVPUR   , KOLKATA, West Bengal, India - 700092  KOLKATA West Bengal 700092 India",https://www.zaubacorp.com/KENAZGLOBAL-MERCANTILE-PRIVATE-LIMITED-U74999WB2012PTC180827
700108,Kolkata,Kolkata North,Ashokegarh S.O,ADVENT INTERIOR PRIVATE LIMITED,U74999WB2012PTC180828,"130/1/K, B.T ROAD   , KOLKATA, West Bengal, India - 700108  KOLKATA West Bengal 700108 India",https://www.zaubacorp.com/ADVENT-INTERIOR-PRIVATE-LIMITED-U74999WB2012PTC180828
741235,Nadia,Nadia South,Bidhanpark S.O,KIDS DAY EDUCATION & TRAINING PRIVATE LIMITED,U74999WB2012PTC180838,"R-2/1, INDUSTRIAL ESTATE BLOCK-D, P.O.-KALYANI   , KALYANI, West Bengal, India - 741235  KALYANI West Bengal 741235 India",https://www.zaubacorp.com/KIDS-DAY-EDUCATION-AND-TRAINING-PRIVATE-LIMITED-U74999WB2012PTC180838
741101,Nadia,Nadia North,Aminbazar S.O,JAHURA EARTHGREEN CONSULTANCY PRIVATE LIMITED,U74999WB2012PTC180860,"SARAT SARANI LANE NEAR BOWBAZAR BAROWARI BOWBAZAR PO-KRISHNANAGAR PS- KOTOWALI DIST -NA DIA  , KRISHNANAGAR, West Bengal, India - 741101  KRISHNANAGAR West Bengal 741101 India",https://www.zaubacorp.com/JAHURA-EARTHGREEN-CONSULTANCY-PRIVATE-LIMITED-U74999WB2012PTC180860
